local_year_month,Unnamed: 0,station_id,V1,organization,region,local,lat,long,date,chla,tss,secchi_m,acdom440,OWT,Rrs479,Rrs561,Rrs661,Rrs850,predicted
Vietnam2_2019_04,129,AGID_2192,1330,NAN,Vietnam,Vietnam2,20.968258,105.832333,2019-04-19,93.0,,0.31,,,0.0039571049195137,0.0084113713710503,0.0052856799242582,0.0008447811507051,1.4998531
Vietnam2_2019_04,130,AGID_2193,1331,NAN,Vietnam,Vietnam2,20.968258,105.832333,2019-04-19,97.0,,0.33,,,0.0083617884590649,0.0162782638334637,0.011107312861156,0.0014863698832641,0.70337546
Vietnam2_2019_04,131,AGID_2194,1332,NAN,Vietnam,Vietnam2,20.968258,105.832333,2019-04-19,95.0,,0.356666667,,,0.0029247237067882,0.0089745295808398,0.005757142464757,0.001016898045246,0.24257624
Vietnam2_2019_04,132,AGID_2195,1333,NAN,Vietnam,Vietnam2,20.968258,105.832333,2019-04-19,76.7,,0.29,,,0.0069691302267275,0.0115115876528822,0.0078703303210971,0.0026795646460927,1.3867962
Vietnam2_2019_04,133,AGID_2196,1334,NAN,Vietnam,Vietnam2,20.968258,105.832333,2019-04-19,95.5,,0.308,,,0.0069136262263109,0.0159165972363079,0.012590945626597,0.0036621075353129,0.49519408
Vietnam2_2019_04,134,AGID_2197,1335,NAN,Vietnam,Vietnam2,20.968258,105.832333,2019-04-19,90.5,,0.36,,,0.0062297860040622,0.0132515454007207,0.0105823559471326,0.0029038166296412,0.7694275
Vietnam2_2019_04,135,AGID_2198,1336,NAN,Vietnam,Vietnam2,20.968258,105.832333,2019-04-19,92.3,,0.44,,,0.003717774382254,0.0139143792592556,0.0128644937854209,0.0065968498603163,0.4340126
Vietnam2_2019_04,136,AGID_2199,1337,NAN,Vietnam,Vietnam2,20.968258,105.832333,2019-04-19,95.7,,0.315,,,0.0093072422606094,0.0168843999851715,0.0126805765401021,0.0028350737818316,0.73833644
Vietnam2_2019_04,137,AGID_2200,1340,NAN,Vietnam,Vietnam2,20.968258,105.832333,2019-04-19,117.0,,0.29,,,0.0053673319174007,0.0118614253982755,0.00910523744748,0.0019269671622511,0.8138124
Vietnam2_2019_04,138,AGID_2201,1341,NAN,Vietnam,Vietnam2,20.968258,105.832333,2019-04-19,113.7,,0.215,,,0.0039825582491964,0.0127194010951237,0.0085018628993192,0.0016304699927964,0.4496052
Vietnam2_2019_04,139,AGID_2202,1342,NAN,Vietnam,Vietnam2,20.968258,105.832333,2019-04-19,115.0,,0.255,,,0.0027735686656151,0.0090064421730768,0.006841177072389,0.0034521758521378,0.59810555
Vietnam2_2019_04,140,AGID_2203,1343,NAN,Vietnam,Vietnam2,20.968258,105.832333,2019-04-19,105.5,,0.28,,,0.0041132186256175,0.0126709227147312,0.0098459127287341,0.0048597190569443,0.53258586
Vietnam2_2019_04,141,AGID_2204,1344,NAN,Vietnam,Vietnam2,20.968258,105.832333,2019-04-19,108.6,,0.245,,,0.0016368120314862,0.0064209946357134,0.0049591395456011,0.0031541737916239,0.4323657
Vietnam2_2019_04,142,AGID_2205,1345,NAN,Vietnam,Vietnam2,20.968258,105.832333,2019-04-19,77.6,,0.22342,,,0.0044964257841646,0.0089329235376186,0.0059586463068663,0.0031856388181221,1.2329729
Vietnam2_2019_04,143,AGID_2206,1346,NAN,Vietnam,Vietnam2,20.968258,105.832333,2019-04-19,72.3,,0.305,,,0.0059111867929141,0.0129691157745239,0.0104053036099249,0.0029159936851027,0.785145
Vietnam2_2019_04,144,AGID_2207,1347,NAN,Vietnam,Vietnam2,20.968258,105.832333,2019-04-19,90.3,,0.47,,,0.0041634939660883,0.0141129707097103,0.0130315133965539,0.0075857529339418,0.4286816
Vietnam2_2019_04,145,AGID_2208,1348,NAN,Vietnam,Vietnam2,20.968258,105.832333,2019-04-19,75.1,,0.267,,,0.0078405553420034,0.0129701132077046,0.0091964701387407,0.0046809306590171,1.0540855
Vietnam2_2019_04,146,AGID_2209,1349,NAN,Vietnam,Vietnam2,20.968258,105.832333,2019-04-19,75.4,,0.3,,,0.0043119961350663,0.0117367487290073,0.0092720759893502,0.0045394757404575,0.6184001
Vietnam2_2019_04,147,AGID_2210,1351,NAN,Vietnam,Vietnam2,20.968258,105.832333,2019-04-19,98.0,,0.333333333,,,0.0033071473391167,0.0086924636933598,0.0055489042465185,0.0007630100309424,0.5443621
Vietnam2_2019_04,148,AGID_2211,1352,NAN,Vietnam,Vietnam2,20.968258,105.832333,2019-04-19,78.1,,0.32,,,0.0052841000038539,0.0118476922067595,0.0091274618078502,0.001946698573164,0.82013357
Vietnam2_2019_04,149,AGID_2212,1353,NAN,Vietnam,Vietnam2,20.968258,105.832333,2019-04-19,88.0,,0.223,,,0.0027887486165109,0.0085757891224974,0.0064312669646361,0.0034295247562066,0.637456
Vietnam2_2019_04,150,AGID_2213,1354,NAN,Vietnam,Vietnam2,20.968258,105.832333,2019-04-19,89.8,,0.282,,,0.0033185773366615,0.0117344773200247,0.0094856305472075,0.0081880876330383,0.4968785
Vietnam2_2019_04,151,AGID_2214,1355,NAN,Vietnam,Vietnam2,20.968258,105.832333,2019-04-19,67.5,,0.365,,,0.0048779018517647,0.0096409139013942,0.0075946466089467,0.0029285756430824,1.0586945
Vietnam2_2019_04,152,AGID_2215,1356,NAN,Vietnam,Vietnam2,20.968258,105.832333,2019-04-19,77.0,,0.215,,,0.0022095581694839,0.0070048078389895,0.0048342869566725,0.0027916475578779,0.5340694
